# t(s)   slab-O_fcc    slab-OH_fcc    slab-H2O    H2O  
5.065065065065065264e-01 1.033322650555529021e-01 2.064964041191257038e-02 4.868294744895961164e-05 8.759694115850858998e-01
5.075075075075075048e-01 1.033322650500969608e-01 2.064964041082752860e-02 4.868294744932311074e-05 8.759694115916265567e-01
5.085085085085084833e-01 1.033322650445255980e-01 2.064964040971953296e-02 4.868294744969430091e-05 8.759694115983055474e-01
5.095095095095094617e-01 1.033322650388379810e-01 2.064964040858841346e-02 4.868294745007324312e-05 8.759694116051238710e-01
5.105105105105105512e-01 1.033322650330332493e-01 2.064964040743400356e-02 4.868294745045997804e-05 8.759694116120826379e-01
5.115115115115115296e-01 1.033322650271105425e-01 2.064964040625613326e-02 4.868294745085458019e-05 8.759694116191828472e-01
5.125125125125125081e-01 1.033322650210690141e-01 2.064964040505463255e-02 4.868294745125709703e-05 8.759694116264254982e-01
5.135135135135134865e-01 1.033322650149078037e-01 2.064964040382933144e-02 4.868294745166758952e-05 8.759694116338115899e-01
5.145145145145144649e-01 1.033322650086260924e-01 2.064964040258006339e-02 4.868294745208610511e-05 8.759694116413421217e-01
5.155155155155155544e-01 1.033322650023424244e-01 2.064964040133040329e-02 4.868294745250475623e-05 8.759694116488750959e-01
5.165165165165165329e-01 1.033322650010348454e-01 2.064964040107036131e-02 4.868294745259187865e-05 8.759694116504426198e-01
5.175175175175175113e-01 1.033322649997355513e-01 2.064964040081196731e-02 4.868294745267843864e-05 8.759694116520001517e-01
5.185185185185184897e-01 1.033322649984448061e-01 2.064964040055526986e-02 4.868294745276443620e-05 8.759694116535475805e-01
5.195195195195194682e-01 1.033322649971628315e-01 2.064964040030031756e-02 4.868294745284985100e-05 8.759694116550843512e-01
5.205205205205205576e-01 1.033322649958898776e-01 2.064964040004716242e-02 4.868294745293466272e-05 8.759694116566103528e-01
5.215215215215215361e-01 1.033322649946262078e-01 2.064964039979585303e-02 4.868294745301885102e-05 8.759694116581252521e-01
5.225225225225225145e-01 1.033322649933720583e-01 2.064964039954643449e-02 4.868294745310240912e-05 8.759694116596288271e-01
5.235235235235234930e-01 1.033322649921276787e-01 2.064964039929895884e-02 4.868294745318531671e-05 8.759694116611205228e-01
5.245245245245244714e-01 1.033322649908933050e-01 2.064964039905347465e-02 4.868294745326755344e-05 8.759694116626003391e-01
5.255255255255255609e-01 1.033322649896692008e-01 2.064964039881003396e-02 4.868294745334911255e-05 8.759694116640678319e-01
5.265265265265265393e-01 1.033322649884556022e-01 2.064964039856867842e-02 4.868294745342996693e-05 8.759694116655226681e-01
5.275275275275275177e-01 1.033322649872527588e-01 2.064964039832946352e-02 4.868294745351010980e-05 8.759694116669646258e-01
5.285285285285284962e-01 1.033322649860609066e-01 2.064964039809243784e-02 4.868294745358951405e-05 8.759694116683934828e-01
5.295295295295294746e-01 1.033322649848803093e-01 2.064964039785764649e-02 4.868294745366817292e-05 8.759694116698087951e-01
5.305305305305305641e-01 1.033322649837112028e-01 2.064964039762514150e-02 4.868294745374606607e-05 8.759694116712102296e-01
5.315315315315315425e-01 1.033322649825538370e-01 2.064964039739497492e-02 4.868294745382317318e-05 8.759694116725977864e-01
5.325325325325325210e-01 1.033322649814084615e-01 2.064964039716718838e-02 4.868294745389948746e-05 8.759694116739707992e-01
5.335335335335334994e-01 1.033322649802753124e-01 2.064964039694183393e-02 4.868294745397498181e-05 8.759694116753292681e-01
5.345345345345344779e-01 1.033322649791546394e-01 2.064964039671896359e-02 4.868294745404964268e-05 8.759694116766727490e-01
5.355355355355355673e-01 1.033322649780467062e-01 2.064964039649862249e-02 4.868294745412346330e-05 8.759694116780009088e-01
5.365365365365365458e-01 1.033322649769517348e-01 2.064964039628086265e-02 4.868294745419641655e-05 8.759694116793135255e-01
5.375375375375375242e-01 1.033322649758699890e-01 2.064964039606572918e-02 4.868294745426848889e-05 8.759694116806103770e-01
5.385385385385385026e-01 1.033322649748017047e-01 2.064964039585327760e-02 4.868294745433965999e-05 8.759694116818910192e-01
5.395395395395394811e-01 1.033322649737471316e-01 2.064964039564354953e-02 4.868294745440992306e-05 8.759694116831552302e-01
5.405405405405405705e-01 1.033322649727065196e-01 2.064964039543660049e-02 4.868294745447925101e-05 8.759694116844027878e-01
5.415415415415415490e-01 1.033322649716801184e-01 2.064964039523247558e-02 4.868294745454763707e-05 8.759694116856332480e-01
5.425425425425425274e-01 1.033322649706681640e-01 2.064964039503122337e-02 4.868294745461505411e-05 8.759694116868463887e-01
5.435435435435435059e-01 1.033322649696709061e-01 2.064964039483289590e-02 4.868294745468150215e-05 8.759694116880418768e-01
5.445445445445444843e-01 1.033322649686885947e-01 2.064964039463753828e-02 4.868294745474694731e-05 8.759694116892194904e-01
5.455455455455455738e-01 1.033322649677214794e-01 2.064964039444520602e-02 4.868294745481138280e-05 8.759694116903788963e-01
5.465465465465465522e-01 1.033322649667697962e-01 2.064964039425594075e-02 4.868294745487478830e-05 8.759694116915197615e-01
5.475475475475475307e-01 1.033322649658337949e-01 2.064964039406979451e-02 4.868294745493714347e-05 8.759694116926418639e-01
5.485485485485485091e-01 1.033322649649137392e-01 2.064964039388681935e-02 4.868294745499844833e-05 8.759694116937448705e-01
5.495495495495495986e-01 1.033322649640098512e-01 2.064964039370706037e-02 4.868294745505866898e-05 8.759694116948284481e-01
5.505505505505505770e-01 1.033322649631223805e-01 2.064964039353056613e-02 4.868294745511779188e-05 8.759694116958922638e-01
5.515515515515515554e-01 1.033322649622515910e-01 2.064964039335738868e-02 4.868294745517581025e-05 8.759694116969362065e-01
5.525525525525525339e-01 1.033322649613977184e-01 2.064964039318757660e-02 4.868294745523269699e-05 8.759694116979598322e-01
5.535535535535535123e-01 1.033322649605610127e-01 2.064964039302117499e-02 4.868294745528844531e-05 8.759694116989629187e-01
5.545545545545546018e-01 1.033322649597417098e-01 2.064964039285823935e-02 4.868294745534303489e-05 8.759694116999451330e-01
5.555555555555555802e-01 1.033322649589400732e-01 2.064964039269881479e-02 4.868294745539643862e-05 8.759694117009061420e-01
5.565565565565565587e-01 1.033322649581563252e-01 2.064964039254294989e-02 4.868294745544865651e-05 8.759694117018456128e-01
5.575575575575575371e-01 1.033322649573907431e-01 2.064964039239069321e-02 4.868294745549966144e-05 8.759694117027634341e-01
5.585585585585585155e-01 1.033322649566435492e-01 2.064964039224209680e-02 4.868294745554944665e-05 8.759694117036591621e-01
5.595595595595596050e-01 1.033322649559150069e-01 2.064964039209720922e-02 4.868294745559798503e-05 8.759694117045325745e-01
5.605605605605605835e-01 1.033322649552053524e-01 2.064964039195607559e-02 4.868294745564526979e-05 8.759694117053833384e-01
5.615615615615615619e-01 1.033322649545148214e-01 2.064964039181874794e-02 4.868294745569127385e-05 8.759694117062111207e-01
5.625625625625625403e-01 1.033322649538436916e-01 2.064964039168527832e-02 4.868294745573599041e-05 8.759694117070156993e-01
5.635635635635635188e-01 1.033322649531921850e-01 2.064964039155570835e-02 4.868294745577939238e-05 8.759694117077967412e-01
5.645645645645646082e-01 1.033322649525605513e-01 2.064964039143009356e-02 4.868294745582147298e-05 8.759694117085539133e-01
5.655655655655655867e-01 1.033322649519490405e-01 2.064964039130848250e-02 4.868294745586221865e-05 8.759694117092869936e-01
5.665665665665665651e-01 1.033322649513579022e-01 2.064964039119092029e-02 4.868294745590160229e-05 8.759694117099956490e-01
5.675675675675675436e-01 1.033322649507873725e-01 2.064964039107745550e-02 4.868294745593961035e-05 8.759694117106795463e-01
5.685685685685685220e-01 1.033322649502377150e-01 2.064964039096814363e-02 4.868294745597623606e-05 8.759694117113385747e-01
5.695695695695696115e-01 1.033322649497091655e-01 2.064964039086302980e-02 4.868294745601145230e-05 8.759694117119721790e-01
5.705705705705705899e-01 1.033322649492019601e-01 2.064964039076215910e-02 4.868294745604523875e-05 8.759694117125802482e-01
5.715715715715715683e-01 1.033322649487163625e-01 2.064964039066558704e-02 4.868294745607759541e-05 8.759694117131623381e-01
5.725725725725725468e-01 1.033322649482526223e-01 2.064964039057336220e-02 4.868294745610848840e-05 8.759694117137182268e-01
5.735735735735735252e-01 1.033322649478109756e-01 2.064964039048552621e-02 4.868294745613791771e-05 8.759694117142476921e-01
5.745745745745746147e-01 1.033322649473916582e-01 2.064964039040213806e-02 4.868294745616584947e-05 8.759694117147504011e-01
5.755755755755755931e-01 1.033322649469949339e-01 2.064964039032323936e-02 4.868294745619228367e-05 8.759694117152260207e-01
5.765765765765765716e-01 1.033322649466210524e-01 2.064964039024888565e-02 4.868294745621719322e-05 8.759694117156742177e-01
5.775775775775775500e-01 1.033322649462702497e-01 2.064964039017911854e-02 4.868294745624056455e-05 8.759694117160947702e-01
5.785785785785785285e-01 1.033322649459427756e-01 2.064964039011399008e-02 4.868294745626238412e-05 8.759694117164873450e-01
5.795795795795796179e-01 1.033322649456388659e-01 2.064964039005355231e-02 4.868294745628263159e-05 8.759694117168517202e-01
5.805805805805805964e-01 1.033322649453587844e-01 2.064964038999785381e-02 4.868294745630129342e-05 8.759694117171874517e-01
5.815815815815815748e-01 1.033322649451027669e-01 2.064964038994693621e-02 4.868294745631834928e-05 8.759694117174943173e-01
5.825825825825825532e-01 1.033322649448710773e-01 2.064964038990085848e-02 4.868294745633378561e-05 8.759694117177720951e-01
5.835835835835835317e-01 1.033322649446639374e-01 2.064964038985966574e-02 4.868294745634758886e-05 8.759694117180204520e-01
5.845845845845846211e-01 1.033322649444815972e-01 2.064964038982340308e-02 4.868294745635973192e-05 8.759694117182390549e-01
5.855855855855855996e-01 1.033322649443243202e-01 2.064964038979212602e-02 4.868294745637021480e-05 8.759694117184275708e-01
5.865865865865865780e-01 1.033322649441923424e-01 2.064964038976587618e-02 4.868294745637900361e-05 8.759694117185857776e-01
5.875875875875875565e-01 1.033322649440859137e-01 2.064964038974471255e-02 4.868294745638609836e-05 8.759694117187133422e-01
5.885885885885885349e-01 1.033322649440052698e-01 2.064964038972867330e-02 4.868294745639147194e-05 8.759694117188100426e-01
5.895895895895896244e-01 1.033322649439506746e-01 2.064964038971781740e-02 4.868294745639510402e-05 8.759694117188754348e-01
5.905905905905906028e-01 1.033322649439223639e-01 2.064964038971218649e-02 4.868294745639699459e-05 8.759694117189094076e-01
5.915915915915915813e-01 1.033322649439205876e-01 2.064964038971183261e-02 4.868294745639710979e-05 8.759694117189115170e-01
5.925925925925925597e-01 1.033322649439455954e-01 2.064964038971680432e-02 4.868294745639544283e-05 8.759694117188815410e-01
5.935935935935935381e-01 1.033322649439976232e-01 2.064964038972715021e-02 4.868294745639198016e-05 8.759694117188192575e-01
5.945945945945946276e-01 1.033322649440769209e-01 2.064964038974292232e-02 4.868294745638669467e-05 8.759694117187241114e-01
5.955955955955956060e-01 1.033322649441837382e-01 2.064964038976416574e-02 4.868294745637957960e-05 8.759694117185961026e-01
5.965965965965965845e-01 1.033322649443183250e-01 2.064964038979093253e-02 4.868294745637061460e-05 8.759694117184347872e-01
5.975975975975975629e-01 1.033322649444809171e-01 2.064964038982326777e-02 4.868294745635977935e-05 8.759694117182398321e-01
5.985985985985985414e-01 1.033322649446717784e-01 2.064964038986122352e-02 4.868294745634706031e-05 8.759694117180110151e-01
5.995995995995996308e-01 1.033322649448911446e-01 2.064964038990484835e-02 4.868294745633245068e-05 8.759694117177480033e-01
6.006006006006006093e-01 1.033322649451392516e-01 2.064964038995419429e-02 4.868294745631591660e-05 8.759694117174505745e-01
6.016016016016015877e-01 1.033322649454163633e-01 2.064964039000930299e-02 4.868294745629745128e-05 8.759694117171183958e-01
6.026026026026025662e-01 1.033322649457227294e-01 2.064964039007022994e-02 4.868294745627704118e-05 8.759694117167511340e-01
6.036036036036035446e-01 1.033322649460585857e-01 2.064964039013702027e-02 4.868294745625466595e-05 8.759694117163485672e-01
6.046046046046046341e-01 1.033322649464241683e-01 2.064964039020972600e-02 4.868294745623031206e-05 8.759694117159102511e-01
6.056056056056056125e-01 1.033322649468197407e-01 2.064964039028839571e-02 4.868294745620395240e-05 8.759694117154360749e-01
6.066066066066065909e-01 1.033322649472455529e-01 2.064964039037307797e-02 4.868294745617558696e-05 8.759694117149255943e-01
6.076076076076075694e-01 1.033322649477018268e-01 2.064964039046382135e-02 4.868294745614518186e-05 8.759694117143785874e-01
6.086086086086086588e-01 1.033322649481888400e-01 2.064964039056067444e-02 4.868294745611273711e-05 8.759694117137947211e-01
6.096096096096096373e-01 1.033322649487068146e-01 2.064964039066368579e-02 4.868294745607822560e-05 8.759694117131737734e-01
6.106106106106106157e-01 1.033322649492560141e-01 2.064964039077290744e-02 4.868294745604163378e-05 8.759694117125154111e-01
6.116116116116115942e-01 1.033322649498366747e-01 2.064964039088838452e-02 4.868294745600294809e-05 8.759694117118193013e-01
6.126126126126125726e-01 1.033322649504490459e-01 2.064964039101016904e-02 4.868294745596214821e-05 8.759694117110852218e-01
6.136136136136136621e-01 1.033322649510933777e-01 2.064964039113830960e-02 4.868294745591922058e-05 8.759694117103127287e-01
6.146146146146146405e-01 1.033322649517699060e-01 2.064964039127285475e-02 4.868294745587414487e-05 8.759694117095017107e-01
6.156156156156156189e-01 1.033322649524788805e-01 2.064964039141384960e-02 4.868294745582691432e-05 8.759694117086518350e-01
6.166166166166165974e-01 1.033322649532205650e-01 2.064964039156135314e-02 4.868294745577749503e-05 8.759694117077626574e-01
6.176176176176175758e-01 1.033322649539951815e-01 2.064964039171540353e-02 4.868294745572588700e-05 8.759694117068340669e-01
6.186186186186186653e-01 1.033322649548029937e-01 2.064964039187605627e-02 4.868294745567206992e-05 8.759694117058656193e-01
6.196196196196196437e-01 1.033322649556442513e-01 2.064964039204335994e-02 4.868294745561601666e-05 8.759694117048572037e-01
6.206206206206206222e-01 1.033322649565191764e-01 2.064964039221735964e-02 4.868294745555772724e-05 8.759694117038082650e-01
6.216216216216216006e-01 1.033322649574280466e-01 2.064964039239810742e-02 4.868294745549717455e-05 8.759694117027186921e-01
6.226226226226225791e-01 1.033322649583710839e-01 2.064964039258565531e-02 4.868294745543434504e-05 8.759694117015881520e-01
6.236236236236236685e-01 1.033322649593485382e-01 2.064964039278004496e-02 4.868294745536921837e-05 8.759694117004164227e-01
6.246246246246246470e-01 1.033322649603606730e-01 2.064964039298133186e-02 4.868294745530178777e-05 8.759694116992030599e-01
6.256256256256256254e-01 1.033322649614077243e-01 2.064964039318956113e-02 4.868294745523202614e-05 8.759694116979478418e-01
6.266266266266266038e-01 1.033322649624899281e-01 2.064964039340478480e-02 4.868294745515992669e-05 8.759694116966505462e-01
6.276276276276275823e-01 1.033322649636075480e-01 2.064964039362704798e-02 4.868294745508546233e-05 8.759694116953107290e-01
6.286286286286286717e-01 1.033322649647608199e-01 2.064964039385640618e-02 4.868294745500862628e-05 8.759694116939281683e-01
6.296296296296296502e-01 1.033322649659499937e-01 2.064964039409290103e-02 4.868294745492939820e-05 8.759694116925025309e-01
6.306306306306306286e-01 1.033322649671753191e-01 2.064964039433658458e-02 4.868294745484775778e-05 8.759694116910335948e-01
6.316316316316316071e-01 1.033322649684370459e-01 2.064964039458750886e-02 4.868294745476369823e-05 8.759694116895210270e-01
6.326326326326325855e-01 1.033322649697354101e-01 2.064964039484571898e-02 4.868294745467719245e-05 8.759694116879646053e-01
6.336336336336336750e-01 1.033322649710706476e-01 2.064964039511126351e-02 4.868294745458823366e-05 8.759694116863638857e-01
6.346346346346346534e-01 1.033322649591538051e-01 2.064964039274131899e-02 4.868294745538219491e-05 8.759694117006499026e-01
6.356356356356356319e-01 1.033322649594789339e-01 2.064964039280597907e-02 4.868294745536053120e-05 8.759694117002601033e-01
6.366366366366366103e-01 1.033322649598011483e-01 2.064964039287005976e-02 4.868294745533906400e-05 8.759694116998738567e-01
6.376376376376375887e-01 1.033322649601204346e-01 2.064964039293355758e-02 4.868294745531779330e-05 8.759694116994910518e-01
6.386386386386386782e-01 1.033322649604367927e-01 2.064964039299647253e-02 4.868294745529671235e-05 8.759694116991117996e-01
6.396396396396396566e-01 1.033322649607502225e-01 2.064964039305880461e-02 4.868294745527583468e-05 8.759694116987361001e-01
6.406406406406406351e-01 1.033322649610607241e-01 2.064964039312055383e-02 4.868294745525514675e-05 8.759694116983638423e-01
6.416416416416416135e-01 1.033322649613682975e-01 2.064964039318172018e-02 4.868294745523465533e-05 8.759694116979951373e-01
6.426426426426425920e-01 1.033322649616729288e-01 2.064964039324230713e-02 4.868294745521435364e-05 8.759694116976298739e-01
6.436436436436436814e-01 1.033322649619746458e-01 2.064964039330231121e-02 4.868294745519425524e-05 8.759694116972682743e-01
6.446446446446446599e-01 1.033322649622734346e-01 2.064964039336173243e-02 4.868294745517434658e-05 8.759694116969100053e-01
6.456456456456456383e-01 1.033322649625692952e-01 2.064964039342057078e-02 4.868294745515463443e-05 8.759694116965554000e-01
6.466466466466466168e-01 1.033322649628622275e-01 2.064964039347882627e-02 4.868294745513511879e-05 8.759694116962042365e-01
6.476476476476475952e-01 1.033322649631522316e-01 2.064964039353649888e-02 4.868294745511579966e-05 8.759694116958565147e-01
6.486486486486486847e-01 1.033322649634393076e-01 2.064964039359359210e-02 4.868294745509667027e-05 8.759694116955123455e-01
6.496496496496496631e-01 1.033322649637234414e-01 2.064964039365009899e-02 4.868294745507773739e-05 8.759694116951717291e-01
6.506506506506506415e-01 1.033322649640046609e-01 2.064964039370602647e-02 4.868294745505900102e-05 8.759694116948346654e-01
6.516516516516516200e-01 1.033322649642829522e-01 2.064964039376137109e-02 4.868294745504046116e-05 8.759694116945010434e-01
6.526526526526525984e-01 1.033322649645583152e-01 2.064964039381613284e-02 4.868294745502211782e-05 8.759694116941708630e-01
6.536536536536536879e-01 1.033322649648307501e-01 2.064964039387031172e-02 4.868294745500396421e-05 8.759694116938443464e-01
6.546546546546546663e-01 1.033322649651002567e-01 2.064964039392391121e-02 4.868294745498600711e-05 8.759694116935212715e-01
6.556556556556556448e-01 1.033322649653668213e-01 2.064964039397692436e-02 4.868294745496824652e-05 8.759694116932016383e-01
6.566566566566566232e-01 1.033322649656304715e-01 2.064964039402935811e-02 4.868294745495068245e-05 8.759694116928855578e-01
6.576576576576576016e-01 1.033322649658911935e-01 2.064964039408120899e-02 4.868294745493331488e-05 8.759694116925730301e-01
6.586586586586586911e-01 1.033322649661489873e-01 2.064964039413247701e-02 4.868294745491613706e-05 8.759694116922640550e-01
6.596596596596596696e-01 1.033322649664038528e-01 2.064964039418316216e-02 4.868294745489915574e-05 8.759694116919585216e-01
6.606606606606606480e-01 1.033322649666557902e-01 2.064964039423326445e-02 4.868294745488237094e-05 8.759694116916564299e-01
6.616616616616616264e-01 1.033322649669047855e-01 2.064964039428278386e-02 4.868294745486578264e-05 8.759694116913578910e-01
6.626626626626626049e-01 1.033322649671508664e-01 2.064964039433172388e-02 4.868294745484938408e-05 8.759694116910629047e-01
6.636636636636636943e-01 1.033322649673940191e-01 2.064964039438008103e-02 4.868294745483318881e-05 8.759694116907714712e-01
6.646646646646646728e-01 1.033322649676342436e-01 2.064964039442785185e-02 4.868294745481718328e-05 8.759694116904834793e-01
6.656656656656656512e-01 1.033322649678715399e-01 2.064964039447504673e-02 4.868294745480137426e-05 8.759694116901990402e-01
6.666666666666666297e-01 1.033322649681058941e-01 2.064964039452165528e-02 4.868294745478575497e-05 8.759694116899180427e-01
6.676676676676676081e-01 1.033322649683373340e-01 2.064964039456768097e-02 4.868294745477033897e-05 8.759694116896405980e-01
6.686686686686686976e-01 1.033322649685658456e-01 2.064964039461312378e-02 4.868294745475511271e-05 8.759694116893667060e-01
6.696696696696696760e-01 1.033322649687914291e-01 2.064964039465798720e-02 4.868294745474008295e-05 8.759694116890962556e-01
6.706706706706706544e-01 1.033322649690140843e-01 2.064964039470226775e-02 4.868294745472524971e-05 8.759694116888293580e-01
6.716716716716716329e-01 1.033322649692338113e-01 2.064964039474596544e-02 4.868294745471060621e-05 8.759694116885659021e-01
6.726726726726726113e-01 1.033322649694505962e-01 2.064964039478908026e-02 4.868294745469616599e-05 8.759694116883059989e-01
6.736736736736737008e-01 1.033322649696644668e-01 2.064964039483161221e-02 4.868294745468191551e-05 8.759694116880496484e-01
6.746746746746746792e-01 1.033322649698754092e-01 2.064964039487356129e-02 4.868294745466786154e-05 8.759694116877967396e-01
6.756756756756756577e-01 1.033322649700834234e-01 2.064964039491493097e-02 4.868294745465400408e-05 8.759694116875473835e-01
6.766766766766766361e-01 1.033322649702885093e-01 2.064964039495571779e-02 4.868294745464033635e-05 8.759694116873015801e-01
6.776776776776777256e-01 1.033322649704906532e-01 2.064964039499591827e-02 4.868294745462687192e-05 8.759694116870592184e-01
6.786786786786787040e-01 1.033322649706898827e-01 2.064964039503553936e-02 4.868294745461359722e-05 8.759694116868202984e-01
6.796796796796796825e-01 1.033322649708861840e-01 2.064964039507457758e-02 4.868294745460051903e-05 8.759694116865850422e-01
6.806806806806806609e-01 1.033322649710795571e-01 2.064964039511303640e-02 4.868294745458763735e-05 8.759694116863532276e-01
6.816816816816816393e-01 1.033322649712700020e-01 2.064964039515090888e-02 4.868294745457494541e-05 8.759694116861248547e-01
6.826826826826827288e-01 1.033322649714575048e-01 2.064964039518820196e-02 4.868294745456245676e-05 8.759694116859001456e-01
6.836836836836837072e-01 1.033322649716420932e-01 2.064964039522490871e-02 4.868294745455015784e-05 8.759694116856788781e-01
6.846846846846846857e-01 1.033322649718237535e-01 2.064964039526103606e-02 4.868294745453805543e-05 8.759694116854610524e-01
6.856856856856856641e-01 1.033322649720024855e-01 2.064964039529658055e-02 4.868294745452614276e-05 8.759694116852467793e-01
6.866866866866866426e-01 1.033322649721782754e-01 2.064964039533154563e-02 4.868294745451443338e-05 8.759694116850360590e-01
6.876876876876877320e-01 1.033322649723511510e-01 2.064964039536592438e-02 4.868294745450291373e-05 8.759694116848287804e-01
